row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name
10967,[],216,"['the', 'mrna', 'travel', 'to', 'the', 'ribosom', 'at', 'the', 'ribosom', 'the', 'mrna', 'is', 'copi', 'so', 'that', 'is', 'can', 'be', 'use', 'to', 'creat', 'proteinsth', 'copi', 'mrna', 'is', 'then', 'use', 'as', 'instruct', 'to', 'creat', 'proteinsth', 'protein', 'are', 'made', 'use', 'the', 'instruct', 'given']","['first', 'the', 'mrna', 'attach', 'to', 'a', 'ribosom', 'and', 'then', 'the', 'ribosom', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'call', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementari', 'amino', 'acid', 'second', 'trna', 'pick', 'up', 'the', 'need', 'amino', 'acid', 'and', 'bring', 'them', 'to', 'the', 'ribosom', 'thirdi', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'accord', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosom', 'the', 'chain', 'continu', 'to', 'form', 'until', 'the', 'ribosom', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'last', 'the', 'ribosom', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relas', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",1.0,3.0,biology,ASAP_sas
10968,[],216,"['atp', 'is', 'creat', 'and', 'broken', 'downit', 'is', 'broken', 'down', 'when', '2', 'phosphat', 'group', 'dont', 'connect', 'with', 'the', 'third', 'caus', 'adpadp', 'can', 'make', 'atp', 'again', 'by', 'remak', 'itself']","['first', 'the', 'mrna', 'attach', 'to', 'a', 'ribosom', 'and', 'then', 'the', 'ribosom', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'call', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementari', 'amino', 'acid', 'second', 'trna', 'pick', 'up', 'the', 'need', 'amino', 'acid', 'and', 'bring', 'them', 'to', 'the', 'ribosom', 'thirdi', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'accord', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosom', 'the', 'chain', 'continu', 'to', 'form', 'until', 'the', 'ribosom', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'last', 'the', 'ribosom', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relas', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",0.0,3.0,biology,ASAP_sas
10969,[],216,"['the', 'mrna', 'first', 'get', 'on', 'an', 'electron', 'transport', 'chain']","['first', 'the', 'mrna', 'attach', 'to', 'a', 'ribosom', 'and', 'then', 'the', 'ribosom', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'call', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementari', 'amino', 'acid', 'second', 'trna', 'pick', 'up', 'the', 'need', 'amino', 'acid', 'and', 'bring', 'them', 'to', 'the', 'ribosom', 'thirdi', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'accord', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosom', 'the', 'chain', 'continu', 'to', 'form', 'until', 'the', 'ribosom', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'last', 'the', 'ribosom', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relas', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",0.0,3.0,biology,ASAP_sas
10970,[],216,"['the', 'mrna', 'then', 'travel', 'to', 'the', 'mitochondria', 'where', 'it', 'is', 'then', 'copiedthen', 'one', 'mrna', 'goe', 'to', 'the', 'nucleus', 'while', 'the', 'other', 'goe', 'to', 'the', 'ribosom', 'where', 'it', 'transfer', 'it', 'infornm', 'to', 'the', 'organell', 'the', 'organell', 'then', 'read', 'the', 'infornm', 'and', 'make', 'protein']","['first', 'the', 'mrna', 'attach', 'to', 'a', 'ribosom', 'and', 'then', 'the', 'ribosom', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'call', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementari', 'amino', 'acid', 'second', 'trna', 'pick', 'up', 'the', 'need', 'amino', 'acid', 'and', 'bring', 'them', 'to', 'the', 'ribosom', 'thirdi', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'accord', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosom', 'the', 'chain', 'continu', 'to', 'form', 'until', 'the', 'ribosom', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'last', 'the', 'ribosom', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relas', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",0.0,3.0,biology,ASAP_sas
10971,[],216,"['first', 'thing', 'the', 'mrna', 'doe', 'is', 'go', 'to', 'the', 'ribosom', 'next', 'the', 'trna', 'come', 'and', 'decod', 'the', 'first', 'three', 'nucleotid', 'then', 'the', 'trna', 'bring', 'over', 'the', 'amino', 'acid', 'that', 'match', 'the', 'codon', 'last', 'the', 'trna', 'shift', 'over', 'and', 'the', 'amino', 'acid', 'form', 'peptid', 'bond', 'with', 'one', 'anoth']","['first', 'the', 'mrna', 'attach', 'to', 'a', 'ribosom', 'and', 'then', 'the', 'ribosom', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'call', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementari', 'amino', 'acid', 'second', 'trna', 'pick', 'up', 'the', 'need', 'amino', 'acid', 'and', 'bring', 'them', 'to', 'the', 'ribosom', 'thirdi', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'accord', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosom', 'the', 'chain', 'continu', 'to', 'form', 'until', 'the', 'ribosom', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'last', 'the', 'ribosom', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relas', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",2.0,3.0,biology,ASAP_sas
10972,[],216,"['goe', 'to', 'the', 'er', 'then', 'golgi', 'bodi']","['first', 'the', 'mrna', 'attach', 'to', 'a', 'ribosom', 'and', 'then', 'the', 'ribosom', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'call', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementari', 'amino', 'acid', 'second', 'trna', 'pick', 'up', 'the', 'need', 'amino', 'acid', 'and', 'bring', 'them', 'to', 'the', 'ribosom', 'thirdi', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'accord', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosom', 'the', 'chain', 'continu', 'to', 'form', 'until', 'the', 'ribosom', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'last', 'the', 'ribosom', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relas', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",1.0,3.0,biology,ASAP_sas
10973,[],216,"['messeng', 'rna', 'collect', 'the', 'protein', 'partic', 'insid', 'the', 'nucleus', 'of', 'the', 'cell', 'the', 'the', 'transport', 'rna', 'come', 'by', 'to', 'collect', 'those', 'prtein', 'in', 'that', 'cell', 'and', 'take', 'them', 'to', 'anoth', 'rcell', 'in', 'the', 'bodi', 'so', 'that', 'that', 'part', 'of', 'the', 'bodi', 'can', 'absorb', 'those', 'protein', 'and', 'use', 'tem', 'in', 'the', 'function', 'of', 'protein', 'sythesi']","['first', 'the', 'mrna', 'attach', 'to', 'a', 'ribosom', 'and', 'then', 'the', 'ribosom', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'call', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementari', 'amino', 'acid', 'second', 'trna', 'pick', 'up', 'the', 'need', 'amino', 'acid', 'and', 'bring', 'them', 'to', 'the', 'ribosom', 'thirdi', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'accord', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosom', 'the', 'chain', 'continu', 'to', 'form', 'until', 'the', 'ribosom', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'last', 'the', 'ribosom', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relas', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",0.0,3.0,biology,ASAP_sas
10974,[],216,"['translat', 'the', 'amino', 'acid', 'code', 'is', 'translatedtranscript', 'the', 'amino', 'acid', 'code', 'is', 'readsynthesisth', 'protein', 'is', 'made', 'introduct', 'the', 'code', 'is', 'given']","['first', 'the', 'mrna', 'attach', 'to', 'a', 'ribosom', 'and', 'then', 'the', 'ribosom', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'call', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementari', 'amino', 'acid', 'second', 'trna', 'pick', 'up', 'the', 'need', 'amino', 'acid', 'and', 'bring', 'them', 'to', 'the', 'ribosom', 'thirdi', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'accord', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosom', 'the', 'chain', 'continu', 'to', 'form', 'until', 'the', 'ribosom', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'last', 'the', 'ribosom', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relas', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",0.0,3.0,biology,ASAP_sas
10975,[],216,"['1', 'the', 'mrna', 'take', 'the', 'copi', 'inform', 'out', 'into', 'the', 'cytoplasm2', 'there', 'trna', 'bring', 'in', 'nucleotid', 'to', 'pair', 'up', 'with', 'the', 'mrna', 'inord', 'to', 'make', 'a', 'copi', 'of', 'the', 'dna', 'strand3', 'an', 'amino', 'acid', 'is', 'then', 'pair', 'up', 'with', 'each', 'set', 'of', 'three', 'nucleotides4', 'onc', 'the', 'process', 'is', 'complet', 'it', 'is', 'use', 'to', 'make', 'a', 'protein']","['first', 'the', 'mrna', 'attach', 'to', 'a', 'ribosom', 'and', 'then', 'the', 'ribosom', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'call', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementari', 'amino', 'acid', 'second', 'trna', 'pick', 'up', 'the', 'need', 'amino', 'acid', 'and', 'bring', 'them', 'to', 'the', 'ribosom', 'thirdi', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'accord', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosom', 'the', 'chain', 'continu', 'to', 'form', 'until', 'the', 'ribosom', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'last', 'the', 'ribosom', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relas', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",0.5,3.0,biology,ASAP_sas
10976,[],216,"['first', 'the', 'mrna', 'leav', 'the', 'cell', 'nucleus', 'and', 'move', 'to', 'the', 'ribosom', 'where', 'trna', 'find', 'complementari', 'base']","['first', 'the', 'mrna', 'attach', 'to', 'a', 'ribosom', 'and', 'then', 'the', 'ribosom', 'read', 'the', 'mrna', 'in', 'segment', 'of', 'three', 'call', 'codon', 'for', 'each', 'codon', 'there', 'is', 'a', 'complementari', 'amino', 'acid', 'second', 'trna', 'pick', 'up', 'the', 'need', 'amino', 'acid', 'and', 'bring', 'them', 'to', 'the', 'ribosom', 'thirdi', 'the', 'amino', 'acid', 'attach', 'to', 'each', 'other', 'and', 'form', 'a', 'chain', 'of', 'amino', 'acid', 'accord', 'to', 'the', 'way', 'in', 'which', 'the', 'codon', 'are', 'read', 'on', 'the', 'mrna', 'strand', 'by', 'the', 'ribosom', 'the', 'chain', 'continu', 'to', 'form', 'until', 'the', 'ribosom', 'reach', 'the', 'stop', 'codon', 'on', 'the', 'mrna', 'strand', 'last', 'the', 'ribosom', 'disconnect', 'from', 'the', 'mrna', 'strand', 'and', 'the', 'protein', 'is', 'relas', 'to', 'perform', 'it', 'job', 'in', 'the', 'cell']",1.0,3.0,biology,ASAP_sas
